id,enota,tip,leto,adaptirano,nadstropje,velikost,cena,agencija,opis 
6218284,LJ. ŠIŠKA,trisobno,2015,2015,6,70.99,209000.0,"Lucia tim d.o.o., PE Nepremičnine","70,99 m2, 3-sobno, adaptirano l. 2015, 6/8 nad., odlično stanovanje s panoramskim pogledom na zeleno okolico, adaptirano..."
6218816,LJ. ŠIŠKA,dvoinpolsobno,1968,2011,6,71.0,209000.0,DVOREC POSREDNIŠKA HIŠA d.o.o.,"71 m2, 2,5-sobno, zgrajeno l. 1968, adaptirano l. 2011, 6/8 nad., Sončno stanovanje s čudovitim razgledom, zahodna lega,..."
6218909,LJ. ŠIŠKA,dvoinpolsobno,1969,2015,6,71.0,209000.0,Enepremičnine Ana Ocvirk s.p.,"71 m2, 2,5-sobno, zgrajeno l. 1969, adaptirano l. 2015, 6/8 nad., prodamo. Cena: 209.000,00 EUR"
6218091,LJ. ŠIŠKA,dvoinpolsobno,1969,2011,6,71.0,209000.0,Rojal invest d.o.o.,"71 m2, 2,5-sobno, zgrajeno l. 1969, adaptirano l. 2011, 6/8 nad., prodamo. Cena: 209.000,00 EUR"
6215604,LJ. ŠIŠKA,dvosobno,1972,2014,None,71.3,175000.0,Inalbea d.o.o.,"71,3 m2, 2-sobno, zgrajeno l. 1972, adaptirano l. 2014, Simpatično, prijetno in svetlo stanovanje s prostornim bivalnim ..."
6218491,LJ. ŠIŠKA,dvosobno,1959,2016,2,71.7,190000.0,MESTO NEPREMIČNIN d.o.o.,"71,7 m2, 2-sobno, zgrajeno l. 1959, adaptirano l. 2016, 2/4 nad., prostorno in svetlo stanovanje, prodamo. Cena: 190.000..."
6206909,LJ. ŠIŠKA,trisobno,1962,2010,None,72.4,190000.0,Hiša nepremičnine 1 d.o.o.,"72,4 m2, 3-sobno, zgrajeno l. 1962, adaptirano l. 2010, prodamo. Cena: 190.000,00 EUR"
6216431,LJ. ŠIŠKA,trisobno,1965,2017,2,74.0,289000.0,MESTO NEPREMIČNIN d.o.o.,"74 m2, 3-sobno, zgrajeno l. 1965, adaptirano l. 2017, 2/3 nad., svetlo in prenovljeno stanovanje na odlični lokaciji, pr..."
6209400,LJ. ŠIŠKA,trisobno,1974,2006,6,74.3,179000.0,"Stoja trade, d.o.o., Ljubljana","74,3 m2, 3-sobno, zgrajeno l. 1974, adaptirano l. 2006, 6. nad., park. pred stavbo, pogled na cesto, pogled na dolino, I..."
6180212,LJ. ŠIŠKA,trisobno,1974,2006,6,74.32,179000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"74,32 m2, 3-sobno, zgrajeno l. 1974, adaptirano l. 2006, 6/12 nad., prodamo. Cena: 179.000,00 EUR"
6182438,LJ. ŠIŠKA,trisobno,1967,None,P,74.6,185000.0,MP PROJEKT d.o.o.,"74,6 m2, 3-sobno, zgrajeno l. 1967, pritličje, prodamo. Cena: 185.000,00 EUR"
6219232,LJ. ŠIŠKA,dvoinpolsobno,1968,None,6,74.9,209000.0,Casa 69 d.o.o.,"74,9 m2, 2,5-sobno, zgrajeno l. 1968, 6/8 nad., V mirnem predelu Ljubljane - delu Šiške posredujemo pri prodaji edinstve..."
6218868,LJ. ŠIŠKA,trisobno,1968,2015,6,74.9,209000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"74,9 m2, 3-sobno, zgrajeno l. 1968, adaptirano l. 2015, 6. nad., prodamo. Cena: 209.000,00 EUR"
6220228,LJ. ŠIŠKA,trisobno,1968,None,None,74.9,209000.0,"Aeon nepremičnine, d.o.o., Century 21 Emona","74,9 m2, 3-sobno, zgrajeno l. 1968, prodamo. Cena: 209.000,00 EUR"
6191034,LJ. ŠIŠKA,dvosobno,2015,2015,1,76.3,126000.0,Zasebna ponudba,"76,3 m2, 2-sobno, adaptirano l. 2015, 1. nad., prodamo. Cena: 126.000,00 EUR"
6212982,LJ. ŠIŠKA,trisobno,1972,2018,None,76.5,210000.0,DOM REAL d.o.o.,"76,5 m2, 3-sobno, zgrajeno l. 1972, adaptirano l. 2018, prodamo. Cena: 210.000,00 EUR"
6208037,LJ. ŠIŠKA,trisobno,1983,None,6,76.6,188000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"76,6 m2, 3-sobno, zgrajeno l. 1983, 6/10 nad., prostorno, svetlo, možna menjava za manjše stanovanje na Brilejevi, proda..."
6220293,LJ. ŠIŠKA,trisobno,1975,None,2,76.6,200000.0,"Stoja trade, d.o.o., Ljubljana","76,6 m2, 3-sobno, zgrajeno l. 1975, 2/10 nad., park. pred stavbo, ločen WC, pogled na morje, pogled proti jezero, ISDN, ..."
6197525,LJ. ŠIŠKA,trisobno,1982,2005,10,77.0,189000.0,Real Go d.o.o.,"77 m2, 3-sobno, zgrajeno l. 1982, adaptirano l. 2005, 10/10 nad., prodamo. Cena: 189.000,00 EUR"
6145928,LJ. ŠIŠKA,trisobno,1975,None,5,77.4,200000.0,MESTO NEPREMIČNIN d.o.o.,"77,4 m2, 3-sobno, zgrajeno l. 1975, 5/13 nad., izredno prostorno in svetlo stanovanje, na odlični lokaciji, prodamo. Cen..."
6190701,LJ. ŠIŠKA,trisobno,1972,2018,10,77.6,205000.0,"Stoja trade, d.o.o., Ljubljana","77,6 m2, 3-sobno, zgrajeno l. 1972, adaptirano l. 2018, 10. nad., Prodamo lepo urejeno stanovanje v prenovljenem bloku z..."
6218742,LJ. ŠIŠKA,trisobno,1968,2015,6,78.4,209000.0,MESTO NEPREMIČNIN d.o.o.,"78,4 m2, 3-sobno, zgrajeno l. 1968, adaptirano l. 2015, 6/8 nad., prostorno in svetlo trosobno stanovanje na odlični lok..."
6217719,LJ. ŠIŠKA,triinpolsobno,1972,2010,9,79.0,219000.0,Fesst nepremičnine d.o.o.,"79 m2, 3,5-sobno, zgrajeno l. 1972, adaptirano l. 2010, 9/12 nad., prodamo. Cena: 219.000,00 EUR"
6214093,LJ. ŠIŠKA,triinpolsobno,1968,None,None,82.0,195000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","82 m2, 3,5-sobno, zgrajeno l. 1968, dvigalo, klima, v bližini vsa infrastruktura, prodamo. Cena: 195.000,00 EUR"
6219925,LJ. ŠIŠKA,štirisobno,1926,2010,M,82.4,182000.0,DVOREC POSREDNIŠKA HIŠA d.o.o.,"82,4 m2, 4-sobno, zgrajeno l. 1926, adaptirano l. 2010, 45 m2 zemljišča, M/1 nad., 4 sobno stanovanje v hiši, v mirnem o..."
6216667,LJ. ŠIŠKA,trisobno,1945,2016,5,85.1,230000.0,"Central RE d.o.o., PE LJUBLJANA","85,1 m2, 3-sobno, zgrajeno l. 1945, adaptirano l. 2016, 5/5 nad., prodamo. Cena: 230.000,00 EUR"
6215696,LJ. ŠIŠKA,triinpolsobno,2018,None,2,85.74,310000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","85,74 m2, 3,5-sobno, zgrajeno l. 2018, 2/3 nad., Odlična izhodiščna točka za dostop do centra mesta in izhod iz njega, p..."
6221449,LJ. ŠIŠKA,trisobno,1952,2016,1,86.5,220000.0,MESTO NEPREMIČNIN d.o.o.,"86,5 m2, 3-sobno, zgrajeno l. 1952, adaptirano l. 2016, 1/3 nad., adaptirano stanovanje z vključeno garažo, velik balkon..."
6213356,LJ. ŠIŠKA,dvosobno,1935,None,None,87.2,230000.0,ABC nepremičnine d.o.o.,"87,2 m2, 2-sobno, zgrajeno l. 1935, prodamo. Cena: 230.000,00 EUR"
6204566,LJ. ŠIŠKA,trisobno,1960,2010,1,89.83,225000.0,Rocco nepremičnine d.o.o.,"89,83 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2010, 1. nad., V Šiški prodamo odlično zasnovano 3 sobno stanovanje, ..."
6216800,LJ. ŠIŠKA,trisobno,1960,2010,2,90.3,270000.0,Rocco nepremičnine d.o.o.,"90,3 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2010, 2/2 nad., V Šiški prodamo funkcionalno zasnovano 3 sobno stanova..."
6187935,LJ. ŠIŠKA,trisobno,1983,2016,1,96.1,250000.0,KREATIVDOM d.o.o.,"96,1 m2, 3-sobno, zgrajeno l. 1983, adaptirano l. 2016, 1/2 nad., prodamo. Cena: 250.000,00 EUR"
6210016,LJ. ŠIŠKA,trisobno,2003,None,None,96.2,298000.0,ABC nepremičnine d.o.o.,"96,2 m2, 3-sobno, zgrajeno l. 2003, prodamo. Cena: 298.000,00 EUR"
6209262,LJ. ŠIŠKA,triinpolsobno,1926,2010,2,100.0,271000.0,Rocco nepremičnine d.o.o.,"100 m2, 3,5-sobno, zgrajeno l. 1926, adaptirano l. 2010, 2/2 nad., prodamo. Cena: 271.000,00 EUR"
6205238,LJ. ŠIŠKA,trisobno,2009,None,4,105.2,268000.0,Mreža nepremičnin d.o.o.,"105,2 m2, 3-sobno, zgrajeno l. 2009, 4/9 nad., prodamo. Cena: 268.000,00 EUR"
6204568,LJ. ŠIŠKA,trisobno,1960,2010,VP,106.58,240000.0,Rocco nepremičnine d.o.o.,"106,58 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2010, visoko pritličje, V Šiški prodamo odlično zasnovano 3 sobno st..."
6219323,LJ. ŠIŠKA,trisobno,1926,2009,2,120.0,270000.0,Vilar d.o.o.,"120 m2, 3-sobno, zgrajeno l. 1926, adaptirano l. 2009, 2/2 nad., daljinsko centralno ogrevanje, optika, garaža, vrt, pro..."
6210612,LJ. ŠIŠKA,štirisobno,1992,2016,3,120.0,359000.0,Rocco nepremičnine d.o.o.,"120 m2, 4-sobno, zgrajeno l. 1992, adaptirano l. 2016, 3/3 nad., V Spodnji Šiški prodamo svetlo in moderno zasnovano 4 s..."
6220559,LJ. ŠIŠKA,štirisobno,1992,2016,3,120.0,359000.0,"Stoja trade, d.o.o., Ljubljana","120 m2, 4-sobno, zgrajeno l. 1992, adaptirano l. 2016, 3/3 nad., Na odlični lokaciji v neposredni bližini Tivoli parka i..."
6183160,LJ. ŠIŠKA,petsobno,2006,None,None,125.4,400000.0,ABC nepremičnine d.o.o.,"125,4 m2, 5 in večsobno, zgrajeno l. 2006, prodamo. Cena: 400.000,00 EUR"
6207983,LJ. ŠIŠKA,štirisobno,2006,None,5,160.0,498000.0,Goran Barišić s.p.,"160 m2, 4-sobno, dupleks, zgrajeno l. 2006, 5. nad., prodamo. Cena: 498.000,00 EUR"
6210726,LJ. ŠIŠKA,štirisobno,2006,None,5,160.0,498000.0,Goran Barišić s.p.,"160 m2, 4-sobno, dupleks, zgrajeno l. 2006, 5. nad., prodamo. Cena: 498.000,00 EUR"
6218221,LJ. ŠIŠKA,štirisobno,2008,None,None,160.0,563200.0,ABC nepremičnine d.o.o.,"160 m2, 4-sobno, zgrajeno l. 2008, prodamo. Cena: 563.200,00 EUR"
6204316,LJ. ŠIŠKA,petsobno,1904,None,None,192.5,250000.0,ABC nepremičnine d.o.o.,"192,5 m2, 5 in večsobno, zgrajeno l. 1904, prodamo. Cena: 250.000,00 EUR"
6188621,LJ. ŠIŠKA,petsobno,1969,None,None,148.6,380000.0,"Stoja trade, d.o.o., Ljubljana","148,6 m2, 5 in večsobno, zgrajeno l. 1969, Prodamo moderno stanovanje na vrhu večstanovanjske stavbe z dvigalom. Uporabn..."
6214206,LJ. ŠIŠKA,štirisobno,1922,2001,M,113.0,230000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","113 m2, 4-sobno, zgrajeno l. 1922, adaptirano l. 2001, mansarda, Na mirni lokaciji v Šiški, a le korak do Celovške ceste..."
6217335,LJ. ŠIŠKA,enoinpolsobno,1996,None,1,40.6,119800.0,IPPAGRA d.o.o.,"40,6 m2, 1,5-sobno, zgrajeno l. 1996, 1/5 nad., prodamo. Cena: cca 119.800,00 EUR"
6219786,LJ. ŠIŠKA,trisobno,1952,2018,VP,84.8,259000.0,KREATIVDOM d.o.o.,"84,8 m2, 3-sobno, zgrajeno l. 1952, adaptirano l. 2018, VP/4 nad., V celoti prenovljeno, moderno opremljeno, možnost dok..."
6220656,LJ. ŠIŠKA,štiriinpolsobno,1948,2013,3,112.29,275000.0,KREATIVDOM d.o.o.,"112,29 m2, 4,5-sobno, zgrajeno l. 1948, adaptirano l. 2013, 3/3 nad., Zelo prostorno stanovanje, odličen tloris, lastniš..."
6218222,LJ. ŠIŠKA,dvosobno,1965,None,None,61.1,165000.0,"STAN nepremičnine d.o.o., Ljubljana","61,1 m2, 2-sobno, zgrajeno l. 1965, Dovolite da vam predstavim 2 sobno stanovanje na iskanem okrožju mesta Ljubljane. Pr..."
6210611,LJ. ŠIŠKA,garsonjera,1980,None,9,21.0,65000.0,FIRMA nepremičnine Martinović & Co. k.d.,"21 m2, garsonjera, zgrajena l. 1980, 9/12 nad., prodamo. Cena: 65.000,00 EUR"
6216616,LJ. ŠIŠKA,dvosobno,1905,None,2,50.0,119000.0,KU-MI nepremičnine d.o.o.,"50 m2, 2-sobno, zgrajeno l. 1905, 2/3 nad., stanovanje v bližini centra, Tivoli v obnovljenem objektu (nova streha, fasa..."
6219832,LJ. ŠIŠKA,dvoinpolsobno,1938,None,1,70.3,227000.0,Casa 69 d.o.o.,"70,3 m2, 2,5-sobno, zgrajeno l. 1938, 1/3 nad., Na iskani lokaciji v neposredni bližini centra mesta in parka Tivoli, po..."
6187063,LJ. ŠIŠKA,dvosobno,2012,2012,3,53.8,149990.0,Studio 68 d.o.o.,"53,8 m2, 2-sobno, adaptirano l. 2012, 3/4 nad., Nad parkom z otroškim igriščem ter urejenim parkiranjem na voljo pred bl..."
6220404,LJ. ŠIŠKA,dvosobno,2009,None,P,61.02,189900.0,Casa 69 d.o.o.,"61,02 m2, 2-sobno, zgrajeno l. 2009, pritličje, Za vas imamo novejše stanovanje z lastniškim parkirnim mestom v garaži n..."
6219900,LJ. ŠIŠKA,dvosobno,1983,2015,10,60.5,159500.0,Restate Dinka Martinčić s.p.,"60,5 m2, 2-sobno, zgrajeno l. 1983, adaptirano l. 2015, 10/10 nad., stanovanje z GARAŽO, v najvišjem nadstropju, zastekl..."
6209606,LJ. ŠIŠKA,dvosobno,2009,None,None,65.0,190000.0,Lares nepremičninska družba d.o.o.,"65 m2, 2-sobno, zgrajeno l. 2009, V novejši stanovanjski stavbi, v bližini Save in zelenih površin prodajamo prostorno d..."
6199630,LJ. ŠIŠKA,trisobno,2009,None,3,125.42,320000.0,Vizija Lina Ina Poglajen s.p.,"125,42 m2, 3-sobno, dupleks, zgrajeno l. 2009, 3/3 nad., prodamo. Cena: 320.000,00 EUR"
6211315,LJ. ŠIŠKA,dvosobno,2009,None,P,65.7,189000.0,"Nepremičnine M8, Lea Kavalič s.p.","65,7 m2, 2-sobno, zgrajeno l. 2009, pritličje, prostorno stanovanje z balkonom in parkiriščem v garaži, idelano za 2 ose..."
6210133,LJ. ŠIŠKA,garsonjera,1950,2018,M,23.6,75000.0,"Šardi&Co. nepremičnine, družba za posredovanje v prometu z nepremičninami, d.o.o.","23,6 m2, garsonjera, zgrajena l. 1950, adaptirana l. 2018, M/3 nad., prodamo obnovljeno garsonjero v večstanovanjski hiš..."
6213089,LJ. ŠIŠKA,štirisobno,1973,2012,7,75.9,219000.0,Inalbea d.o.o.,"75,9 m2, 4-sobno, zgrajeno l. 1973, adaptirano l. 2012, 7. nad., Svetlo, lepo vzdrževano in delno obnovljeno stanovanje ..."
6204109,LJ. ŠIŠKA,garsonjera,1948,None,P,21.0,58000.0,"24-ur.eu, Dean Daraboš s.p.","21 m2, garsonjera, zgrajena l. 1948, P/1 nad., prodamo. Cena: 58.000,00 EUR"
6214518,LJ. ŠIŠKA,garsonjera,1986,2015,4,19.22,55000.0,Zasebna ponudba,"19,22 m2, garsonjera, zgrajena l. 1986, adaptirana l. 2015, 4/12 nad., prenovljeno (parket, nova kuhinja, okno in pralni..."
6220453,LJ. ŠIŠKA,dvosobno,1964,2012,8,44.0,129000.0,Zasebna ponudba,"44 m2, 2-sobno, zgrajeno l. 1964, adaptirano l. 2012, 8/8 nad., prodamo. Cena: cca 129.000,00 EUR"
6220313,LJ. ŠIŠKA,dvosobno,1975,2009,6,53.0,132600.0,REGROUP d.o.o.,"53 m2, 2-sobno, zgrajeno l. 1975, adaptirano l. 2009, 6/13 nad., svetlo prostorno funkcionalno sodobno opremljeno stanov..."
6153927,LJ. ŠIŠKA,garsonjera,1983,None,7,19.45,59000.0,"Visa d.o.o., Ljubljana","19,45 m2, garsonjera, zgrajena l. 1983, 7. nad., adaptirana, opremljeno, prodamo. Cena: 59.000,00 EUR"
6189174,LJ. ŠIŠKA,garsonjera,1983,2018,1,19.2,63000.0,Zasebna ponudba,"19,2 m2, garsonjera, zgrajena l. 1983, adaptirana l. 2018, 1/12 nad., prodamo. Cena: 63.000,00 EUR"
6213486,LJ. ŠIŠKA,triinpolsobno,1968,None,9,76.3,188000.0,"Erjavec nepremičnine, Erjavec Dušan s.p.","76,3 m2, 3,5-sobno, zgrajeno l. 1968, 9/10 nad., Nekoč štirisobno, sedaj trisobno stanovanje. V preteklosti 2 ločeni otr..."
6220018,LJ. ŠIŠKA,trisobno,2010,None,2,120.0,249988.0,Zasebna ponudba,"120 m2, 3-sobno, zgrajeno l. 2010, 2/8 nad., 120 m2, 3-sobno, zgrajeno l. 2010, 2/8 nad., Prodamo stanovanje 80 m2 bival..."
6218130,LJ. ŠIŠKA,enosobno,1963,2013,3,36.4,130000.0,Rojal invest d.o.o.,"36,4 m2, 1-sobno, zgrajeno l. 1963, adaptirano l. 2013, 3/4 nad., prodamo. Cena: 130.000,00 EUR"
6217819,LJ. ŠIŠKA,garsonjera,1978,2011,6,24.2,100000.0,MESTO NEPREMIČNIN d.o.o.,"24,2 m2, garsonjera, zgrajena l. 1978, adaptirana l. 2011, 6/9 nad., svetlo in prijetno stanovanje, na odlični lokaciji ..."
6197168,LJ. ŠIŠKA,garsonjera,1978,2011,6,30.8,100000.0,Eventum d.o.o.,"30,8 m2, garsonjera, zgrajena l. 1978, adaptirana l. 2011, 6/9 nad., zelo prijetno, sončno (J-lega) in v celoti obnovlje..."
6219043,LJ. ŠIŠKA,dvosobno,2008,2008,None,54.5,149900.0,"STAN nepremičnine d.o.o., Ljubljana","54,5 m2, 2-sobno, adaptirano l. 2008, V prijetnem naselju manjših objektov v objemu narave posredujemo pri prodaji 2 sob..."
6187402,LJ. ŠIŠKA,dvosobno,1975,None,4,54.8,159000.0,Casa 69 d.o.o.,"54,8 m2, 2-sobno, zgrajeno l. 1975, 4. nad., posredujemo pri svetlem in opremljenem dvosobnem stanovanju z odprtim pogle..."
6212151,LJ. ŠIŠKA,dvoinpolsobno,1972,2016,3,55.3,160000.0,MESTO NEPREMIČNIN d.o.o.,"55,3 m2, 2,5-sobno, zgrajeno l. 1972, adaptirano l. 2016, 3/4 nad., prijetno po meri urejeno svetlo stanovanje, prodamo...."
6187893,LJ. ŠIŠKA,trisobno,1964,1997,1,61.8,169000.0,MESTO NEPREMIČNIN d.o.o.,"61,8 m2, 3-sobno, zgrajeno l. 1964, adaptirano l. 1997, 1/2 nad., na mirni in sončni lokaciji, lastna garaža in prostore..."
6211277,LJ. ŠIŠKA,trisobno,1982,2014,8,76.6,220000.0,MESTO NEPREMIČNIN d.o.o.,"76,6 m2, 3-sobno, zgrajeno l. 1982, adaptirano l. 2014, 8/10 nad., odličen tloris, svetlo, lastno parkirno mesto v garaž..."
6214934,LJ. ŠIŠKA,trisobno,1981,2008,1,76.7,214000.0,MESTO NEPREMIČNIN d.o.o.,"76,7 m2, 3-sobno, zgrajeno l. 1981, adaptirano l. 2008, 1/10 nad., izredno prostorno, zelo funkcionalen tloris, adaptira..."
6208272,LJ. ŠIŠKA,trisobno,1983,None,6,79.7,188000.0,Lares nepremičninska družba d.o.o.,"79,7 m2, 3-sobno, zgrajeno l. 1983, 6. nad., V urejenem in lepo vzdrževanem bloku na Brilejevi ulici prodamo prostorno 3..."
6206376,LJ. ŠIŠKA,garsonjera,1983,None,11,19.2,53000.0,Zasebna ponudba,"19,2 m2, garsonjera, zgrajena l. 1983, 11/12 nad., prodamo. Cena: 53.000,00 EUR"
6184179,LJ. ŠIŠKA,dvosobno,1982,None,P,47.0,165000.0,"STAN nepremičnine d.o.o., Ljubljana","47 m2, 2-sobno, zgrajeno l. 1982, P/10 nad., prodamo. Cena: 165.000,00 EUR"
6186996,LJ. ŠIŠKA,trisobno,1945,2016,5,86.0,232000.0,Mreža nepremičnin d.o.o.,"86 m2, 3-sobno, zgrajeno l. 1945, adaptirano l. 2016, 5/5 nad., prodamo. Cena: 232.000,00 EUR"
6201497,LJ. ŠIŠKA,petsobno,2019,None,None,240.0,419000.0,"Rebernik nepremičnine, Samo Rebernik s.p.","240 m2, 5 in večsobno, novogradnja, začetek gradnje l. 2019, 380 m2 zemljišča, K+P, gr. dov. v pridobivanju za dvostanov..."
6220140,LJ. ŠIŠKA,dvosobno,1957,2011,VP,64.22,149500.0,Zasebna ponudba,"64,22 m2, 2-sobno, zgrajeno l. 1957, adaptirano l. 2011, VP/3 nad., prodamo. Cena: 149.500,00 EUR"
6210739,LJ. ŠIŠKA,dvosobno,1960,2014,1,40.6,125000.0,ABA d.o.o.,"40,6 m2, 2-sobno, zgrajeno l. 1960, adaptirano l. 2014, 1/4 nad., Na odlični lokaciji prodamo dvosobno opremljeno stanov..."
6219725,LJ. ŠIŠKA,garsonjera,2018,2018,1,29.0,99000.0,Elite nepremičnine d.o.o.,"29 m2, garsonjera, adaptirana l. 2018, 1/3 nad., popolnoma obnovljena garsonjera, urejen objekt, parkiranje pred objekto..."
6187376,LJ. ŠIŠKA,štiriinpolsobno,2008,None,1,138.7,246000.0,Rojal invest d.o.o.,"138,7 m2, 4,5-sobno, dupleks, zgrajeno l. 2008, 1/1 nad., prodamo. Cena: 246.000,00 EUR"
6219896,LJ. ŠIŠKA,dvosobno,1963,None,3,53.8,150000.0,Casa 69 d.o.o.,"53,8 m2, 2-sobno, zgrajeno l. 1963, 3/4 nad., ponujamo vam prenovljeno in opremljeno stanovanje v vzdrževanem manjšem bl..."
6221166,LJ. ŠIŠKA,trisobno,1952,None,2,103.8,215000.0,COOP nepremičnine d.o.o.,"103,8 m2, 3-sobno, zgrajeno l. 1952, 2/3 nad., prostorno in lepo ohranjeno družinsko stanovanje, prodamo. Cena: 215.000,..."
6212772,LJ. ŠIŠKA,trisobno,1972,2018,10,76.5,190000.0,Roni nepremičnine d.o.o.,"76,5 m2, 3-sobno, zgrajeno l. 1972, adaptirano l. 2018, 10/12 nad., prostorno stanovanje z odprtim pogledom na Ljubljano..."
6215757,LJ. ŠIŠKA,garsonjera,1971,2018,P,27.4,96000.0,Kristal nepremičnine d.o.o.,"27,4 m2, garsonjera, zgrajena l. 1971, adaptirana l. 2018, P/10 nad., Posredujemo pri prodaji garsonjere z balkonom v pr..."
6195510,LJ. ŠIŠKA,dvosobno,1969,2008,2,63.7,167000.0,"Dominos d.o.o., PE Ljubljana","63,7 m2, 2-sobno, zgrajeno l. 1969, adaptirano l. 2008, 2/9 nad., prodamo. Cena: 167.000,00 EUR"
6200558,LJ. ŠIŠKA,dvosobno,1969,2008,2,63.7,167000.0,Makra as Marko Krajner s.p.,"63,7 m2, 2-sobno, zgrajeno l. 1969, adaptirano l. 2008, 2/9 nad., Delno adaptirano, takoj vseljivo stanovanje na dobri l..."
6180471,LJ. ŠIŠKA,trisobno,1968,None,8,76.7,190000.0,Agencija Jakkra-n d.o.o.,"76,7 m2, 3-sobno, zgrajeno l. 1968, 8. nad., prostorno stanovanje, zamenjana okna, protivlomna vrata, velik balkon, loče..."
6198134,LJ. ŠIŠKA,enosobno,1975,2010,2,33.0,110000.0,MESTO NEPREMIČNIN d.o.o.,"33 m2, 1-sobno, zgrajeno l. 1975, adaptirano l. 2010, 2/2 nad., lepo urejeno, svetlo, v bližini vse infrastrukture, prod..."
6210548,LJ. ŠIŠKA,enosobno,1975,2016,1,32.4,105000.0,Kristal nepremičnine d.o.o.,"32,4 m2, 1-sobno, zgrajeno l. 1975, adaptirano l. 2016, 1/3 nad., Posredujemo pri prodaji svetlega stanovanja na dobri l..."
6220907,LJ. ŠIŠKA,enosobno,1975,None,3,33.1,98000.0,Akcent d.o.o. Ljubljana,"33,1 m2, 1-sobno, zgrajeno l. 1975, 3/4 nad., Zelo prijetno, svetlo stanovanje s Z/lego, panoramskim oknom in veliko ter..."
6218211,LJ. ŠIŠKA,enosobno,1974,None,3,33.1,98000.0,Akcent d.o.o. Ljubljana,"33,1 m2, 1-sobno, zgrajeno l. 1974, 3/4 nad., Simpatično, svetlo stanovanje s Z/lego, panoramskim oknom in veliko teraso..."
6070184,LJ. ŠIŠKA,enosobno,1974,None,3,33.1,98000.0,Akcent d.o.o. Ljubljana,"33,1 m2, 1-sobno, zgrajeno l. 1974, 3/4 nad., Simpatično, svetlo stanovanje s Z/lego, panoramskim oknom in veliko teraso..."
6205392,LJ. ŠIŠKA,enosobno,2002,2002,3,41.0,121000.0,GRE d.o.o.,"41 m2, 1-sobno, adaptirano l. 2002, 3. nad., prodamo. Cena: 121.000,00 EUR"
6184606,LJ. ŠIŠKA,petsobno,1808,None,1,125.0,265000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","125 m2, 5 in večsobno, zgrajeno l. 1808, 277 m2 zemljišča, 1/1 nad., Polovica hiše oziroma 2 stanovanji(ena enota)- 2+3 ..."
6216599,LJ. ŠIŠKA,trisobno,1963,2013,2,69.4,200000.0,KREATIVDOM d.o.o.,"69,4 m2, 3-sobno, zgrajeno l. 1963, adaptirano l. 2013, 2/4 nad., prodamo. Cena: 200.000,00 EUR"
6212312,LJ. ŠIŠKA,dvoinpolsobno,1959,2017,1,70.0,170000.0,APOLONIJ nepremičnine d.o.o.,"70 m2, 2,5-sobno, zgrajeno l. 1959, adaptirano l. 2017, 1/4 nad., Posredujemo pri prodaji svetlega stanovanja z dobro ra..."
6218782,LJ. ŠIŠKA,trisobno,1972,2012,None,100.0,240000.0,"Abstract nepremičnine, Igor Kerin s.p.","100 m2, 3-sobno, zgrajeno l. 1972, adaptirano l. 2012, P+1, v dvostanovanjski hiši na iskani mirni lokaciji z lepim razg..."
6218790,LJ. ŠIŠKA,trisobno,1972,2012,None,100.0,170000.0,"Abstract nepremičnine, Igor Kerin s.p.","100 m2, 3-sobno, zgrajeno l. 1972, adaptirano l. 2012, P+1, v urejeni dvostanovanjski hiši na iskani mirni lokaciji, tre..."
6214910,LJ. ŠIŠKA,dvoinpolsobno,1978,2007,4,61.2,169000.0,MESTO NEPREMIČNIN d.o.o.,"61,2 m2, 2,5-sobno, zgrajeno l. 1978, adaptirano l. 2007, 4/4 nad., izredno moderno in funkcionalno, na mirni in sončni ..."
6220973,LJ. ŠIŠKA,trisobno,1952,2016,1,64.8,220000.0,Zasebna ponudba,"64,8 m2, 3-sobno, zgrajeno l. 1952, adaptirano l. 2016, 1/3 nad., Prodamo adaptirano opremljeno stanovanje s pripadajočo..."
6123597,LJ. ŠIŠKA,štirisobno,1933,2010,P,90.0,135000.0,UgodNepremicnine - Vehar Sebastjan s.p.,"90 m2, 4-sobno, zgrajeno l. 1933, adaptirano l. 2010, 35 m2 zemljišča, P/2 nad., prodamo. Cena: 135.000,00 EUR"
6155637,LJ. ŠIŠKA,garsonjera,1961,None,4,23.9,87000.0,"Agencija Galileja, Suzana Tomašić s.p.","23,9 m2, garsonjera, zgrajena l. 1961, 4/4 nad., CK, brez dvigala, brez balkona, zelo svetlo, optika, prodamo. Cena: cca..."
6201439,LJ. ŠIŠKA,dvosobno,1935,None,VP,57.5,160000.0,ABA d.o.o.,"57,5 m2, 2-sobno, zgrajeno l. 1935, VP/6 nad., Priložnost za investitorje. Na odlični lokaciji, naspoti parka Tivoli pro..."
